Turma,Aluno,NP,NV,Período
2018103,20183004203,"2,5","2,3",8
2018103,20183004590,9,"0,2",8
2018103,20183004983,"9,2","3,2",8
2018103,20183005167,9,"9,9",8
2018103,20183005720,"7,7","1,9",8
2018103,20183005917,0,0,8
2018103,20183006010,"9,5","6,8",8
2018103,20183006244,7,"5,2",8
2018103,20183006404,"5,9",8,8
2018103,20183006585,"9,7","2,2",8
2018103,20183007018,0,0,8
2018103,20183000536,0,1,8
2018103,20183007250,"9,2",10,8
2018103,20183007466,"1,2","2,2",8
2018103,20183008605,10,1,8
2018103,20183009059,0,"0,2",8
2018103,20183009326,10,"8,7",8
2018103,20183009498,0,0,8
2018103,20183010345,5,"5,4",8
2018103,20183012690,"7,7","4,2",8
2018103,20183014925,0,"9,6",8
2018103,20183017847,0,0,8
2018103,20183020726,"9,2","6,3",8
2018104,20183001079,"3,3","5,3",8
2018104,20183001435,0,0,8
2018104,20183001570,0,0,8
2018104,20183001696,"8,8","7,7",8
2018104,20183001758,0,0,8
2018104,20183001838,"8,9",7,8
2018104,20183002002,0,"0,6",8
2018104,20183002011,0,0,8
2018104,20183002100,0,0,8
2018104,20183002165,8,10,8
2018104,20183002450,"8,7","8,2",8
2018104,20183003387,"8,6","3,7",8
2018104,20183003921,9,"9,5",8
2018104,20183004221,--,0,8
2018104,20183004393,0,0,8
2018104,20183004491,"9,3",10,8
2018104,20183004517,"8,5",2,8
2018104,20183004974,0,0,8
2018104,20183005200,0,0,8
2018104,20183005238,--,0,8
2018104,20183005523,10,9,8
2018104,20183005603,0,0,8
2018104,20183005686,10,"5,9",8
2018104,20183005962,0,0,8
2018104,20183005990,0,0,8
2018104,20183006502,"9,8","4,8",8
2018104,20183006638,0,0,8
2018104,20183006763,"9,1","3,5",8
2018104,20183007063,"9,4","3,8",8
2018104,20183007297,"8,5","5,5",8
2018104,20183007368,0,0,8
2018104,20183007401,10,"4,5",8
2018104,20183007537,0,0,8
2018104,20183008857,"9,4",10,8
2018104,20183011638,0,0,8
2018104,20183013196,"8,8",9,8
2018104,20183014747,0,0,8
2018104,20183016803,"6,7","6,7",8
2018110,20183000812,"5,3","4,9",8
2018110,20183000939,"5,3",5,8
2018110,20183001032,10,0,8
2018110,20183001060,10,"5,6",8
2018110,20183001275,5,"8,9",8
2018110,20183001284,10,2,8
2018110,20183001337,10,"0,5",8
2018110,20183001391,0,0,8
2018110,20183001551,10,4,8
2018110,20183001669,"7,5","0,6",8
2018110,20183001909,"9,5","9,2",8
2018110,20183002183,5,3,8
2018110,20183002218,--,0,8
2018110,20183002380,--,"5,1",8
2018110,20183002610,10,0,8
2018110,20183002906,10,"0,8",8
2018110,20183002960,--,--,8
2018110,20183003968,10,0,8
2018110,20183003986,0,0,8
2018110,20183004259,"9,9","2,4",8
2018110,20183004286,10,"0,6",8
2018110,20183004320,10,0,8
2018110,20183004526,10,0,8
2018110,20183004535,10,8,8
2018110,20183004580,--,--,8
2018110,20183005130,10,0,8
2018110,20183005292,10,0,8
2018110,20183005363,0,0,8
2018110,20183005588,10,7,8
2018110,20183006431,"9,2",6,8
2018110,20183006825,"9,2","7,5",8
2018110,20183006988,"8,3","6,2",8
2018110,20183007072,0,0,8
2018110,20183007279,9,"8,8",8
2018110,20183008104,10,0,8
2018110,20183017041,10,"3,6",8
2018110,20183000581,10,0,8
2018110,20183000438,0,0,8
2018110,20183000492,0,0,8
2018110,20183000465,"8,7","1,9",8
2018130,20183000616,"7,8",2,8
2018130,20183000643,"7,8",0,8
2018130,20183000652,0,0,8
2018130,20183001293,"8,6","0,2",8
2018130,20183001767,8,"5,5",8
2018130,20183001865,--,--,8
2018130,20183001883,0,0,8
2018130,20183001918,8,"0,7",8
2018130,20183002915,"8,2","3,2",8
2018130,20183003091,8,"1,7",8
2018130,20183003331,9,"7,8",8
2018130,20183003449,5,"2,9",8
2018130,20183003510,9,"1,9",8
2018130,20183003940,0,0,8
2018130,20183004061,"5,1",0,8
2018130,20183004419,--,0,8
2018130,20183004858,"7,1",2,8
2018130,20183005185,0,0,8
2018130,20183005345,0,0,8
2018130,20183005372,10,0,8
2018130,20183005416,0,"2,5",8
2018130,20183005935,"8,6","0,6",8
2018130,20183005953,10,"3,1",8
2018130,20183006342,7,"2,4",8
2018130,20183007045,0,0,8
2018130,20183007591,0,0,8
2018130,20183020341,7,0,8
2018130,20183024814,0,0,8
2018130,20183024823,0,0,8
2018130,20183025160,9,0,8
2018130,20183025428,0,0,8
2018130,20183025455,0,0,8
2018130,20183000474,0,0,8
2018140,20183000699,0,0,8
2018140,20183001186,0,0,8
2018140,20183001210,0,0,8
2018140,20183002343,0,0,8
2018140,20183002460,0,"1,8",8
2018140,20183002497,0,0,8
2018140,20183003672,0,0,8
2018140,20183003734,0,0,8
2018140,20183003770,"8,8","4,8",8
2018140,20183003780,0,2,8
2018140,20183003823,0,0,8
2018140,20183003841,"7,5","1,2",8
2018140,20183003995,9,"3,8",8
2018140,20183004339,10,"8,5",8
2018140,20183006271,10,"5,4",8
2018140,20183006413,10,10,8
2018140,20183006469,0,0,8
2018140,20183006558,0,0,8
2018140,20183006979,10,2,8
2018140,20183026390,0,"0,3",8
2018150,20183000868,5,"2,6",8
2018150,20183003019,0,0,8
2018150,20183003117,0,2,8
2018150,20183003850,7,0,8
2018150,20183004366,8,2,8
2018150,20183004482,10,10,8
2018150,20183005050,10,9,8
2018150,20183005194,0,"0,9",8
2018150,20183005514,0,0,8
2018150,20183006709,10,10,8
2018150,20183006718,10,"9,6",8
2018150,20183006905,0,0,8
2018150,20183006932,10,"9,6",8
2018150,20183007152,0,0,8
2018150,20183007260,0,0,8
2018150,20183018156,0,0,8
2018151,20183001711,5,"2,8",8
2018151,20183001810,0,0,8
2018151,20183002263,10,"7,5",8
2018151,20183002272,"7,5",0,8
2018151,20183002316,10,"3,3",8
2018151,20183003135,"7,5","2,8",8
2018151,20183003583,10,"0,5",8
2018151,20183004375,8,3,8
2018151,20183004384,"8,3","2,3",8
2018151,20183004722,0,0,8
2018151,20183004769,--,--,8
2018151,20183004778,"8,3","4,3",8
2018151,20183004787,0,0,8
2018151,20183004992,"9,2","8,2",8
2018151,20183005069,10,"2,2",8
2018151,20183005078,0,0,8
2018151,20183005087,6,"3,3",8
2018151,20183005102,0,0,8
2018151,20183005336,0,0,8
2018151,20183005381,"9,8","4,3",8
2018151,20183005819,"9,9","9,2",8
2018151,20183005971,"2,7","9,2",8
2018151,20183006262,8,2,8
2018151,20183006324,"9,9",9,8
2018151,20183006567,10,"0,9",8
2018151,20183006834,0,"1,5",8
2018151,20183007134,0,0,8
2018151,20183007143,--,--,8
2018151,20183007439,0,0,8
2018151,20183007528,0,0,8
2018160,20183000760,"8,8",10,8
2018160,20183001364,10,"3,5",8
2018160,20183002076,0,0,8
2018160,20183002399,0,0,8
2018160,20183002432,0,0,8
2018160,20183002441,0,0,8
2018160,20183002503,0,"3,1",8
2018160,20183002530,0,2,8
2018160,20183002586,"5,1","1,2",8
2018160,20183002601,0,"2,9",8
2018160,20183002684,0,0,8
2018160,20183002746,10,"7,2",8
2018160,20183002791,9,"9,1",8
2018160,20183003224,0,0,8
2018160,20183003411,0,0,8
2018160,20183003529,0,0,8
2018160,20183003565,"7,5","3,6",8
2018160,20183003627,9,"3,7",8
2018160,20183003663,0,0,8
2018160,20183004910,0,"0,3",8
2018160,20183004938,10,"5,5",8
2018160,20183005480,10,"1,3",8
2018160,20183005980,0,0,8
2018160,20183006217,0,0,8
2018160,20183006370,0,0,8
2018160,20183006754,0,0,8
2018160,20183006772,0,0,8
2018160,20183006781,0,"0,5",8
2018160,20183006870,5,"6,2",8
2018160,20183007475,0,0,8
2018101,20183000670,"9,4","2,5",9
2018101,20183000910,0,0,9
2018101,20183000948,0,0,9
2018101,20183001014,"9,5","5,3",9
2018101,20183001050,10,10,9
2018101,20183001103,"5,8",5,9
2018101,20183001631,"9,5","6,8",9
2018101,20183001829,--,--,9
2018101,20183002058,--,--,9
2018101,20183002254,"8,7",2,9
2018101,20183000509,8,"6,3",9
2018101,20183002559,0,0,9
2018101,20183002639,0,--,9
2018101,20183002853,"9,3","8,7",9
2018101,20183002998,0,"6,1",9
2018101,20183003206,0,0,9
2018101,20183003313,"9,4","9,2",9
2018101,20183004034,--,--,9
2018101,20183004197,0,0,9
2018101,20183004240,6,"2,7",9
2018101,20183004553,0,"0,6",9
2018101,20183004811,"9,1",3,9
2018101,20183004894,0,"0,8",9
2018101,20183004929,"9,4","4,6",9
2018101,20183005425,0,"4,9",9
2018101,20183005748,0,"3,4",9
2018101,20183005793,7,"2,7",9
2018101,20183006020,0,0,9
2018101,20183006226,0,0,9
2018101,20183006398,0,0,9
2018101,20183007027,"9,1","5,7",9
2018101,20183007116,0,0,9
2018101,20183007340,0,0,9
2018101,20183007500,"8,6","6,8",9
2018101,20183011549,9,"6,4",9
2018101,20183014021,"8,6","4,7",9
2018101,20183015790,"8,6","6,1",9
2018101,20183016376,--,--,9
2018101,20183019627,0,"0,8",9
2018102,20183000723,"8,4",0,9
2018102,20183000741,"9,8","7,2",9
2018102,20183000803,"9,7","3,2",9
2018102,20183000886,"9,4","4,4",9
2018102,20183000895,"9,8","4,7",9
2018102,20183000984,9,10,9
2018102,20183001140,0,0,9
2018102,20183001168,"9,4",10,9
2018102,20183001346,"6,7",6,9
2018102,20183001453,10,"2,7",9
2018102,20183002423,"9,1",--,9
2018102,20183002871,"9,6","6,4",9
2018102,20183003289,8,"1,1",9
2018102,20183003304,10,10,9
2018102,20183003467,"9,3","0,7",9
2018102,20183004114,6,--,9
2018102,20183004571,9,3,9
2018102,20183000545,"9,5",10,9
2018102,20183004885,0,0,9
2018102,20183005354,"7,9",0,9
2018102,20183005882,--,--,9
2018102,20183006039,--,--,9
2018102,20183006084,"6,5","3,8",9
2018102,20183006360,9,"9,4",9
2018102,20183000572,0,0,9
2018102,20183006440,0,0,9
2018102,20183006594,0,0,9
2018102,20183006997,10,--,9
2018102,20183007009,6,0,9
2018102,20183007107,0,10,9
2018102,20183007546,"9,9",10,9
2018102,20183007555,"7,5",0,9
2018102,20183007760,--,0,9
2018102,20183012484,9,7,9
2018102,20183014219,0,--,9
2018102,20183014246,10,"9,1",9
2018102,20183018586,0,0,9
2018102,20183018639,10,--,9
2018102,20183019242,0,--,9
2018103,20183000750,10,"3,2",9
2018103,20183000840,--,0,9
2018103,20183001524,"4,1","2,1",9
2018103,20183001613,4,"2,2",9
2018103,20183001678,"9,6","5,4",9
2018103,20183002020,0,0,9
2018103,20183002764,0,4,9
2018103,20183002862,"7,7","6,4",9
2018103,20183003144,--,0,9
2018103,20183003233,10,"7,8",9
2018103,20183003420,"9,4",10,9
2018103,20183004052,"9,2","3,5",9
2018103,20183004105,0,0,9
2018103,20183004203,0,"2,9",9
2018103,20183004590,"4,8","2,2",9
2018103,20183004983,"8,5","4,1",9
2018103,20183005167,"8,2","7,7",9
2018103,20183005720,"5,5","6,4",9
2018103,20183005917,0,0,9
2018103,20183006010,"7,7","8,4",9
2018103,20183006244,"5,5","4,4",9
2018103,20183006404,"9,9","7,4",9
2018103,20183006585,0,"5,3",9
2018103,20183007018,0,--,9
2018103,20183000536,"6,7","4,1",9
2018103,20183007250,10,10,9
2018103,20183007466,"5,2","5,6",9
2018103,20183008605,0,1,9
2018103,20183009059,0,0,9
2018103,20183009326,10,10,9
2018103,20183009498,0,0,9
2018103,20183010345,10,"6,5",9
2018103,20183012690,10,"3,5",9
2018103,20183014925,0,4,9
2018103,20183017847,0,0,9
2018103,20183020726,"8,2","3,1",9
2018104,20183001079,0,"0,9",9
2018104,20183001435,0,--,9
2018104,20183001570,10,"0,6",9
2018104,20183001696,"8,5","4,2",9
2018104,20183001758,0,0,9
2018104,20183001838,9,6,9
2018104,20183002002,0,"0,3",9
2018104,20183002011,0,"0,2",9
2018104,20183002100,0,0,9
2018104,20183002165,9,1,9
2018104,20183002450,"8,7",10,9
2018104,20183003387,"8,7",5,9
2018104,20183003921,0,"7,8",9
2018104,20183004221,--,--,9
2018104,20183004393,0,0,9
2018104,20183004491,0,10,9
2018104,20183004517,"9,1",2,9
2018104,20183004974,0,0,9
2018104,20183005200,0,0,9
2018104,20183005238,--,0,9
2018104,20183005523,10,--,9
2018104,20183005603,"5,3","0,9",9
2018104,20183005686,"9,4","6,3",9
2018104,20183005962,0,0,9
2018104,20183005990,0,0,9
2018104,20183006502,9,--,9
2018104,20183006638,0,--,9
2018104,20183006763,9,2,9
2018104,20183007063,"9,4","4,6",9
2018104,20183007297,"8,7",5,9
2018104,20183007368,0,0,9
2018104,20183007401,10,8,9
2018104,20183007537,0,0,9
2018104,20183008857,9,8,9
2018104,20183011638,0,0,9
2018104,20183013196,"8,8","8,4",9
2018104,20183014747,0,0,9
2018104,20183016803,"7,7",--,9
2018110,20183000812,"8,9",5,9
2018110,20183000939,"8,9","4,4",9
2018110,20183001032,0,0,9
2018110,20183001060,0,"4,1",9
2018110,20183001275,10,6,9
2018110,20183001284,9,"2,5",9
2018110,20183001337,0,0,9
2018110,20183001391,0,0,9
2018110,20183001551,0,"4,8",9
2018110,20183001669,"8,3",3,9
2018110,20183001909,9,10,9
2018110,20183002183,4,"2,5",9
2018110,20183002218,--,0,9
2018110,20183002380,--,--,9
2018110,20183002610,0,0,9
2018110,20183002906,0,"1,9",9
2018110,20183002960,--,--,9
2018110,20183003968,0,0,9
2018110,20183003986,"4,4","1,1",9
2018110,20183004259,0,"2,5",9
2018110,20183004286,5,"4,2",9
2018110,20183004320,0,0,9
2018110,20183004526,0,"0,6",9
2018110,20183004535,"9,5","7,4",9
2018110,20183004580,--,--,9
2018110,20183005130,0,0,9
2018110,20183005292,9,"2,2",9
2018110,20183005363,0,"2,2",9
2018110,20183005588,9,8,9
2018110,20183006431,"9,3","1,5",9
2018110,20183006825,10,6,9
2018110,20183006988,10,"5,9",9
2018110,20183007072,--,--,9
2018110,20183007279,9,"7,6",9
2018110,20183008104,0,0,9
2018110,20183017041,"9,1","7,8",9
2018110,20183000581,0,0,9
2018110,20183000438,0,0,9
2018110,20183000492,0,0,9
2018110,20183000465,"7,7","3,6",9
2018130,20183000616,"8,5",2,9
2018130,20183000643,0,0,9
2018130,20183000652,0,0,9
2018130,20183001293,9,3,9
2018130,20183001767,"4,5","2,5",9
2018130,20183001865,--,--,9
2018130,20183001883,0,0,9
2018130,20183001918,"2,1","0,2",9
2018130,20183002915,2,"1,6",9
2018130,20183003091,"2,1","2,2",9
2018130,20183003331,7,"7,6",9
2018130,20183003449,8,"7,5",9
2018130,20183003510,8,1,9
2018130,20183003940,0,0,9
2018130,20183004061,"8,9","0,3",9
2018130,20183004419,--,0,9
2018130,20183004858,"8,5","6,6",9
2018130,20183005185,0,0,9
2018130,20183005345,0,0,9
2018130,20183005372,"9,8","3,2",9
2018130,20183005416,0,0,9
2018130,20183005935,"8,6","1,5",9
2018130,20183005953,9,"2,5",9
2018130,20183006342,"4,5","3,2",9
2018130,20183007045,0,0,9
2018130,20183007591,0,0,9
2018130,20183020341,0,0,9
2018130,20183024814,0,0,9
2018130,20183024823,"7,5","2,5",9
2018130,20183025160,0,0,9
2018130,20183025428,0,0,9
2018130,20183025455,0,"0,7",9
2018130,20183000474,0,0,9
2018140,20183000699,0,0,9
2018140,20183001186,0,0,9
2018140,20183001210,0,0,9
2018140,20183002343,0,0,9
2018140,20183002460,6,"5,7",9
2018140,20183002497,0,0,9
2018140,20183003672,0,0,9
2018140,20183003734,0,0,9
2018140,20183003770,"8,9","6,4",9
2018140,20183003780,"3,5","0,7",9
2018140,20183003823,0,"0,5",9
2018140,20183003841,"7,5","3,4",9
2018140,20183003995,7,"5,6",9
2018140,20183004339,9,9,9
2018140,20183006271,10,10,9
2018140,20183006413,9,10,9
2018140,20183006469,2,"3,8",9
2018140,20183006558,"4,5",1,9
2018140,20183006979,9,10,9
2018140,20183026390,2,"6,2",9
2018150,20183000868,2,"5,9",9
2018150,20183003019,0,0,9
2018150,20183003117,"5,5",10,9
2018150,20183003850,"5,5",0,9
2018150,20183004366,0,10,9
2018150,20183004482,9,10,9
2018150,20183005050,10,10,9
2018150,20183005194,--,--,9
2018150,20183005514,0,0,9
2018150,20183006709,9,10,9
2018150,20183006718,10,"8,4",9
2018150,20183006905,0,0,9
2018150,20183006932,10,10,9
2018150,20183007152,0,0,9
2018150,20183007260,0,0,9
2018150,20183018156,0,0,9
2018151,20183001711,--,--,9
2018151,20183001810,0,0,9
2018151,20183002263,7,9,9
2018151,20183002272,"5,5",0,9
2018151,20183002316,9,"1,7",9
2018151,20183003135,"4,5","5,6",9
2018151,20183003583,9,10,9
2018151,20183004375,"8,5","6,3",9
2018151,20183004384,"6,7",3,9
2018151,20183004722,0,0,9
2018151,20183004769,--,--,9
2018151,20183004778,"2,7",0,9
2018151,20183004787,0,"0,3",9
2018151,20183004992,"7,9","3,7",9
2018151,20183005069,"9,4",2,9
2018151,20183005078,0,0,9
2018151,20183005087,0,"8,6",9
2018151,20183005102,0,0,9
2018151,20183005336,0,0,9
2018151,20183005381,"8,2","2,9",9
2018151,20183005819,"7,8",10,9
2018151,20183005971,0,"8,2",9
2018151,20183006262,"6,2",0,9
2018151,20183006324,"8,1","9,8",9
2018151,20183006567,0,"2,5",9
2018151,20183006834,10,--,9
2018151,20183007134,0,0,9
2018151,20183007143,--,--,9
2018151,20183007439,0,0,9
2018151,20183007528,0,0,9
2018160,20183000760,"9,3",10,9
2018160,20183001364,10,"0,7",9
2018160,20183002076,0,0,9
2018160,20183002399,0,0,9
2018160,20183002432,0,0,9
2018160,20183002441,0,0,9
2018160,20183002503,0,0,9
2018160,20183002530,"8,3","2,3",9
2018160,20183002586,0,0,9
2018160,20183002601,"7,2","3,1",9
2018160,20183002684,0,0,9
2018160,20183002746,10,"9,8",9
2018160,20183002791,10,"7,4",9
2018160,20183003224,0,0,9
2018160,20183003411,0,0,9
2018160,20183003529,0,0,9
2018160,20183003565,"4,3","3,3",9
2018160,20183003627,"6,5","3,5",9
2018160,20183003663,0,0,9
2018160,20183004910,0,0,9
2018160,20183004938,"9,3","6,1",9
2018160,20183005480,10,"2,6",9
2018160,20183005980,0,0,9
2018160,20183006217,0,0,9
2018160,20183006370,0,0,9
2018160,20183006754,0,0,9
2018160,20183006772,0,0,9
2018160,20183006781,--,--,9
2018160,20183006870,5,"4,9",9
2018160,20183007475,0,0,9
2018101,20183000670,10,"2,5",10
2018101,20183000910,0,0,10
2018101,20183000948,0,0,10
2018101,20183001014,7,"5,3",10
2018101,20183001050,10,10,10
2018101,20183001103,6,5,10
2018101,20183001631,"7,5","6,8",10
2018101,20183001829,--,--,10
2018101,20183002058,--,--,10
2018101,20183002254,0,2,10
2018101,20183000509,7,"6,3",10
2018101,20183002559,0,0,10
2018101,20183002639,--,--,10
2018101,20183002853,"9,4","8,7",10
2018101,20183002998,10,"6,1",10
2018101,20183003206,0,0,10
2018101,20183003313,"9,5","9,2",10
2018101,20183004034,--,--,10
2018101,20183004197,0,0,10
2018101,20183004240,7,"2,7",10
2018101,20183004553,0,"0,6",10
2018101,20183004811,9,3,10
2018101,20183004894,0,"0,8",10
2018101,20183004929,"8,7","4,6",10
2018101,20183005425,"9,7","4,9",10
2018101,20183005748,0,"3,4",10
2018101,20183005793,9,"2,7",10
2018101,20183006020,0,0,10
2018101,20183006226,0,0,10
2018101,20183006398,0,0,10
2018101,20183007027,"9,8","5,7",10
2018101,20183007116,0,0,10
2018101,20183007340,0,0,10
2018101,20183007500,10,"6,8",10
2018101,20183011549,"7,5","6,4",10
2018101,20183014021,"9,5","4,7",10
2018101,20183015790,"7,8","6,1",10
2018101,20183016376,--,--,10
2018101,20183019627,0,"0,8",10
2018102,20183000723,0,0,10
2018102,20183000741,"8,2","7,2",10
2018102,20183000803,"9,8","3,2",10
2018102,20183000886,"8,7","4,4",10
2018102,20183000895,0,"4,7",10
2018102,20183000984,"7,5",10,10
2018102,20183001140,0,0,10
2018102,20183001168,0,10,10
2018102,20183001346,"9,5",6,10
2018102,20183001453,10,"2,7",10
2018102,20183002423,--,--,10
2018102,20183002871,10,"6,4",10
2018102,20183003289,0,"1,1",10
2018102,20183003304,10,10,10
2018102,20183003467,0,"0,7",10
2018102,20183004114,--,--,10
2018102,20183004571,0,3,10
2018102,20183000545,"9,7",10,10
2018102,20183004885,0,0,10
2018102,20183005354,"7,9",0,10
2018102,20183005882,--,--,10
2018102,20183006039,--,--,10
2018102,20183006084,"8,3","3,8",10
2018102,20183006360,"9,5","9,4",10
2018102,20183000572,0,0,10
2018102,20183006440,0,0,10
2018102,20183006594,0,0,10
2018102,20183006997,--,--,10
2018102,20183007009,0,0,10
2018102,20183007107,10,10,10
2018102,20183007546,10,10,10
2018102,20183007555,0,0,10
2018102,20183007760,--,0,10
2018102,20183012484,"8,8",7,10
2018102,20183014219,--,--,10
2018102,20183014246,10,"9,1",10
2018102,20183018586,0,0,10
2018102,20183018639,--,--,10
2018102,20183019242,--,--,10
2018103,20183000750,10,"3,2",10
2018103,20183000840,--,0,10
2018103,20183001524,"9,7","2,1",10
2018103,20183001613,0,"2,2",10
2018103,20183001678,"9,5","5,4",10
2018103,20183002020,0,0,10
2018103,20183002764,0,4,10
2018103,20183002862,"9,3","6,4",10
2018103,20183003144,--,0,10
2018103,20183003233,10,"7,8",10
2018103,20183003420,"9,3",10,10
2018103,20183004052,"8,7","3,5",10
2018103,20183004105,0,0,10
2018103,20183004203,"6,3","2,9",10
2018103,20183004590,"7,5","2,2",10
2018103,20183004983,"9,7","4,1",10
2018103,20183005167,10,"7,7",10
2018103,20183005720,"2,7","6,4",10
2018103,20183005917,0,0,10
2018103,20183006010,"9,3","8,4",10
2018103,20183006244,9,"4,4",10
2018103,20183006404,"7,6","7,4",10
2018103,20183006585,"9,7","5,3",10
2018103,20183007018,--,--,10
2018103,20183000536,9,"4,1",10
2018103,20183007250,10,10,10
2018103,20183007466,"8,7","5,6",10
2018103,20183008605,"7,7",1,10
2018103,20183009059,0,0,10
2018103,20183009326,10,10,10
2018103,20183009498,0,0,10
2018103,20183010345,"9,7","6,5",10
2018103,20183012690,10,"3,5",10
2018103,20183014925,0,4,10
2018103,20183017847,0,0,10
2018103,20183020726,10,"3,1",10
2018104,20183001079,0,"0,9",10
2018104,20183001435,--,--,10
